compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-0626,internal_test,,25.83,Unstable,1,New
CPD-0627,train,4,73.02,Stable,0,Old
CPD-0628,train,2,120.0,Stable,0,New
CPD-0629,train,3,120.0,Stable,0,New
CPD-0630,train,1,120.0,Stable,0,Old
CPD-0632,train,4,120.0,Stable,0,Old
CPD-0633,train,1,57.15362491,Stable,0,New
CPD-0634,train,2,120.0,Stable,0,New
CPD-0635,internal_test,,108.65,Stable,0,New
CPD-0636,train,3,120.0,Stable,0,Old
CPD-0637,train,1,31.15,Stable,0,New
CPD-0638,train,0,120.0,Stable,0,Old
CPD-0639,train,3,12.63528366,Unstable,1,New
CPD-0640,train,3,0.922541068,Unstable,1,New
CPD-0641,external_test,,120.0,Stable,0,New
CPD-0642,train,4,120.0,Stable,0,New
CPD-0643,train,2,120.0,Stable,0,Old
CPD-0644,train,0,111.0496607,Stable,0,New
CPD-0646,train,0,25.64,Unstable,1,Old
CPD-0648,internal_test,,120.0,Stable,0,New
CPD-0650,train,3,120.0,Stable,0,New
CPD-0651,external_test,,24.73,Unstable,1,Old
CPD-0652,external_test,,120.0,Stable,0,New
CPD-0653,train,0,120.0,Stable,0,New
CPD-0654,train,2,47.89,Stable,0,New
CPD-0655,train,1,120.0,Stable,0,Old
CPD-0656,train,2,8.01,Unstable,1,New
CPD-0657,internal_test,,120.0,Stable,0,New
CPD-0658,train,1,120.0,Stable,0,Old
CPD-0659,train,3,73.01453457,Stable,0,New
CPD-0660,train,0,120.0,Stable,0,Old
CPD-0661,train,2,120.0,Stable,0,New
CPD-0662,external_test,,49.74710581,Stable,0,New
CPD-0663,train,0,23.91,Unstable,1,Old
CPD-0664,train,1,120.0,Stable,0,Old
CPD-0665,train,3,120.0,Stable,0,Old
CPD-0666,train,3,107.08,Stable,0,Old
CPD-0667,train,1,107.06,Stable,0,Old
CPD-0668,train,3,120.0,Stable,0,New
CPD-0669,train,3,72.62,Stable,0,Old
CPD-0671,train,3,120.0,Stable,0,New
CPD-0672,train,3,120.0,Stable,0,New
CPD-0675,train,4,120.0,Stable,0,Old
CPD-0676,train,1,114.96,Stable,0,New
CPD-0678,train,0,120.0,Stable,0,Old
CPD-0680,train,3,19.57,Unstable,1,Old
CPD-0681,train,1,120.0,Stable,0,Old
CPD-0682,train,2,120.0,Stable,0,Old
CPD-0683,train,1,120.0,Stable,0,Old
CPD-0684,train,1,120.0,Stable,0,Old
CPD-0685,external_test,,120.0,Stable,0,New
CPD-0686,train,1,120.0,Stable,0,Old
CPD-0687,internal_test,,120.0,Stable,0,Old
CPD-0688,train,3,120.0,Stable,0,Old
CPD-0689,train,3,12.4,Unstable,1,Old
CPD-0690,train,3,120.0,Stable,0,Old
CPD-0692,train,0,120.0,Stable,0,Old
CPD-0694,train,4,120.0,Stable,0,New
CPD-0695,train,1,120.0,Stable,0,Old
CPD-0696,train,0,115.96,Stable,0,Old
CPD-0698,train,0,25.35,Unstable,1,New
CPD-0699,train,2,120.0,Stable,0,New
CPD-0700,train,0,120.0,Stable,0,New
CPD-0701,train,0,120.0,Stable,0,New
CPD-0702,train,2,95.29,Stable,0,New
CPD-0703,internal_test,,95.35,Stable,0,New
CPD-0704,train,4,84.52,Stable,0,New
CPD-0705,train,2,33.48,Stable,0,Old
CPD-0706,train,2,120.0,Stable,0,New
CPD-0707,train,2,120.0,Stable,0,New
CPD-0708,internal_test,,110.82,Stable,0,New
CPD-0709,train,4,120.0,Stable,0,Old
CPD-0711,train,4,120.0,Stable,0,Old
CPD-0712,train,1,97.00211473,Stable,0,New
CPD-0713,external_test,,95.91,Stable,0,Old
CPD-0714,train,4,76.52,Stable,0,New
CPD-0715,train,4,74.02,Stable,0,Old
CPD-0716,train,0,66.3,Stable,0,Old
CPD-0717,train,3,41.35,Stable,0,Old
CPD-0718,internal_test,,38.67,Stable,0,Old
CPD-0719,train,4,120.0,Stable,0,New
CPD-0720,train,3,120.0,Stable,0,New
CPD-0722,train,3,120.0,Stable,0,New
CPD-0723,internal_test,,120.0,Stable,0,Old
CPD-0724,train,2,83.07,Stable,0,New
CPD-0725,train,2,116.29,Stable,0,New
CPD-0726,train,3,120.0,Stable,0,New
CPD-0727,train,1,20.53,Unstable,1,Old
CPD-0728,train,4,90.17,Stable,0,Old
CPD-0729,train,4,104.05,Stable,0,New
CPD-0730,train,4,120.0,Stable,0,New
CPD-0731,external_test,,104.28,Stable,0,New
CPD-0732,internal_test,,120.0,Stable,0,Old
CPD-0733,train,1,120.0,Stable,0,New
CPD-0734,train,4,120.0,Stable,0,Old
CPD-0735,train,0,120.0,Stable,0,New
CPD-0736,train,4,104.77,Stable,0,Old
CPD-0737,train,4,106.12,Stable,0,New
CPD-0738,train,1,93.25,Stable,0,Old
CPD-0739,train,1,120.0,Stable,0,Old
CPD-0740,external_test,,102.4,Stable,0,Old
CPD-0741,train,0,31.47,Stable,0,New
CPD-0742,train,0,120.0,Stable,0,Old
CPD-0743,train,3,120.0,Stable,0,New
CPD-0745,train,4,120.0,Stable,0,Old
CPD-0746,train,3,35.22,Stable,0,Old
CPD-0747,internal_test,,120.0,Stable,0,Old
CPD-0748,train,4,23.92,Unstable,1,New
CPD-0749,internal_test,,77.27,Stable,0,Old
CPD-0750,train,1,120.0,Stable,0,New
CPD-0751,train,0,90.4657871,Stable,0,New
CPD-0752,external_test,,120.0,Stable,0,New
CPD-0753,external_test,,70.55,Stable,0,New
CPD-0754,train,2,69.11,Stable,0,New
CPD-0755,train,1,120.0,Stable,0,Old
CPD-0756,internal_test,,120.0,Stable,0,Old
CPD-0757,train,0,120.0,Stable,0,New
CPD-0758,train,0,120.0,Stable,0,Old
CPD-0759,train,1,120.0,Stable,0,Old
CPD-0760,internal_test,,8.77,Unstable,1,New
CPD-0761,train,4,120.0,Stable,0,Old
CPD-0762,train,0,120.0,Stable,0,Old
CPD-0763,train,3,120.0,Stable,0,New
CPD-0764,train,1,120.0,Stable,0,New
CPD-0765,train,1,87.22,Stable,0,New
CPD-0766,train,3,94.11,Stable,0,New
CPD-0767,external_test,,92.97,Stable,0,Old
CPD-0768,train,4,120.0,Stable,0,Old
CPD-0769,train,1,120.0,Stable,0,Old
CPD-0770,train,3,120.0,Stable,0,Old
CPD-0772,train,0,74.25,Stable,0,Old
CPD-0773,train,4,120.0,Stable,0,Old
CPD-0775,train,3,94.57,Stable,0,New
CPD-0776,train,2,120.0,Stable,0,New
CPD-0777,train,0,90.53,Stable,0,New
CPD-0778,train,0,120.0,Stable,0,Old
CPD-0779,internal_test,,10.23,Unstable,1,New
CPD-0780,train,0,120.0,Stable,0,New
CPD-0781,train,1,120.0,Stable,0,Old
CPD-0782,train,4,118.33,Stable,0,Old
CPD-0783,train,1,108.26,Stable,0,New
CPD-0784,train,0,120.0,Stable,0,New
CPD-0785,train,3,2.290279852,Unstable,1,New
CPD-0786,external_test,,120.0,Stable,0,New
CPD-0787,internal_test,,120.0,Stable,0,New
CPD-0788,train,0,120.0,Stable,0,New
CPD-0789,external_test,,120.0,Stable,0,Old
CPD-0790,train,1,1.14,Unstable,1,New
CPD-0791,train,1,88.13,Stable,0,Old
CPD-0792,train,0,15.1,Unstable,1,New
CPD-0793,train,0,35.29,Stable,0,Old
CPD-0794,train,0,120.0,Stable,0,New
CPD-0795,train,1,120.0,Stable,0,Old
CPD-0796,train,3,120.0,Stable,0,New
CPD-0797,train,3,45.07,Stable,0,New
CPD-0798,train,2,120.0,Stable,0,New
CPD-0799,train,4,114.1,Stable,0,New
CPD-0800,train,2,120.0,Stable,0,New
CPD-0801,train,4,120.0,Stable,0,New
CPD-0802,train,1,120.0,Stable,0,New
CPD-0803,train,1,120.0,Stable,0,Old
CPD-0804,external_test,,106.22,Stable,0,New
CPD-0805,train,2,120.0,Stable,0,New
CPD-0806,train,3,120.0,Stable,0,Old
CPD-0807,train,0,120.0,Stable,0,New
CPD-0808,external_test,,113.84,Stable,0,New
CPD-0809,internal_test,,120.0,Stable,0,Old
CPD-0810,train,1,66.69,Stable,0,Old
CPD-0811,train,4,51.74,Stable,0,New
CPD-0812,train,1,43.57,Stable,0,Old
CPD-0813,train,1,67.49,Stable,0,Old
CPD-0814,external_test,,58.3,Stable,0,New
CPD-0815,train,1,120.0,Stable,0,Old
CPD-0817,train,2,62.71,Stable,0,New
CPD-0818,train,1,120.0,Stable,0,Old
CPD-0819,train,0,87.65,Stable,0,New
CPD-0820,train,1,120.0,Stable,0,Old
CPD-0821,train,3,120.0,Stable,0,New
CPD-0822,train,3,92.43,Stable,0,Old
CPD-0824,train,2,120.0,Stable,0,New
CPD-0825,train,4,120.0,Stable,0,Old
CPD-0827,train,0,22.93577945,Unstable,1,New
CPD-0828,train,0,120.0,Stable,0,New
CPD-0829,internal_test,,32.79,Stable,0,New
CPD-0830,train,1,120.0,Stable,0,Old
CPD-0831,internal_test,,12.01,Unstable,1,Old
CPD-0832,train,0,120.0,Stable,0,New
CPD-0833,train,1,120.0,Stable,0,Old
CPD-0834,train,4,120.0,Stable,0,New
CPD-0835,external_test,,55.11,Stable,0,Old
CPD-0836,train,2,120.0,Stable,0,Old
CPD-0837,internal_test,,120.0,Stable,0,Old
CPD-0838,train,0,68.05,Stable,0,Old
CPD-0839,train,1,120.0,Stable,0,New
CPD-0840,external_test,,114.5853855,Stable,0,New
CPD-0841,train,2,92.89,Stable,0,Old
CPD-0842,train,3,8.82,Unstable,1,Old
CPD-0843,internal_test,,120.0,Stable,0,New
CPD-0844,internal_test,,33.25,Stable,0,Old
CPD-0845,internal_test,,120.0,Stable,0,New
CPD-0846,internal_test,,120.0,Stable,0,New
CPD-0847,train,2,113.4875225,Stable,0,New
CPD-0848,internal_test,,120.0,Stable,0,New
CPD-0849,train,0,26.39,Unstable,1,New
CPD-0850,train,0,120.0,Stable,0,Old
CPD-0851,train,1,103.77,Stable,0,Old
CPD-0852,internal_test,,120.0,Stable,0,New
CPD-0853,external_test,,2.810019828,Unstable,1,New
CPD-0854,train,3,120.0,Stable,0,New
CPD-0855,train,4,31.11747629,Stable,0,New
CPD-0856,train,1,120.0,Stable,0,New
CPD-0857,internal_test,,91.68,Stable,0,New
CPD-0858,train,2,120.0,Stable,0,New
CPD-0859,external_test,,101.14,Stable,0,Old
CPD-0860,train,0,120.0,Stable,0,Old
CPD-0861,train,4,120.0,Stable,0,Old
CPD-0863,internal_test,,104.53,Stable,0,Old
CPD-0864,internal_test,,120.0,Stable,0,New
CPD-0865,train,1,120.0,Stable,0,Old
CPD-0866,internal_test,,120.0,Stable,0,Old
CPD-0867,train,4,120.0,Stable,0,Old
CPD-0868,train,3,120.0,Stable,0,New
CPD-0869,internal_test,,120.0,Stable,0,New
CPD-0870,train,4,99.9,Stable,0,New
CPD-0871,train,3,33.31,Stable,0,New
CPD-0872,internal_test,,98.78,Stable,0,Old
CPD-0873,internal_test,,120.0,Stable,0,Old
CPD-0875,train,2,95.16,Stable,0,New
CPD-0877,train,3,118.29,Stable,0,Old
CPD-0878,train,3,15.01,Unstable,1,Old
CPD-0879,internal_test,,92.99,Stable,0,New
CPD-0880,train,4,120.0,Stable,0,Old
CPD-0881,train,0,120.0,Stable,0,New
CPD-0882,train,0,105.33,Stable,0,Old
CPD-0883,train,1,120.0,Stable,0,Old
CPD-0884,train,3,103.5,Stable,0,Old
CPD-0885,train,4,120.0,Stable,0,New
CPD-0886,train,0,120.0,Stable,0,Old
CPD-0887,internal_test,,120.0,Stable,0,Old
CPD-0888,train,3,120.0,Stable,0,New
CPD-0889,train,0,52.81,Stable,0,Old
CPD-0890,train,3,107.03,Stable,0,Old
CPD-0891,external_test,,29.63,Unstable,1,Old
CPD-0892,train,2,120.0,Stable,0,New
CPD-0893,train,4,120.0,Stable,0,New
CPD-0894,train,4,120.0,Stable,0,Old
CPD-0895,external_test,,120.0,Stable,0,New
CPD-0896,train,2,24.48210789,Unstable,1,New
CPD-0897,train,0,16.67,Unstable,1,New
CPD-0898,external_test,,52.19,Stable,0,New
CPD-0899,train,3,120.0,Stable,0,New
CPD-0900,train,0,120.0,Stable,0,Old
CPD-0901,train,1,120.0,Stable,0,Old
CPD-0902,train,3,42.0,Stable,0,Old
CPD-0903,train,2,120.0,Stable,0,Old
CPD-0905,train,0,120.0,Stable,0,New
CPD-0906,train,0,120.0,Stable,0,Old
CPD-0907,train,3,120.0,Stable,0,New
CPD-0908,train,4,120.0,Stable,0,New
CPD-0909,train,2,63.41,Stable,0,New
CPD-0910,train,2,81.66837153,Stable,0,New
CPD-0911,internal_test,,120.0,Stable,0,Old
CPD-0912,train,3,54.06964053,Stable,0,New
CPD-0913,train,4,120.0,Stable,0,Old
CPD-0914,train,3,120.0,Stable,0,Old
CPD-0915,internal_test,,113.6,Stable,0,Old
CPD-0916,train,0,104.66,Stable,0,Old
CPD-0917,train,0,24.75,Unstable,1,Old
CPD-0918,internal_test,,120.0,Stable,0,New
CPD-0919,train,1,99.07,Stable,0,Old
CPD-0920,train,2,120.0,Stable,0,New
CPD-0921,train,4,120.0,Stable,0,New
CPD-0922,train,4,61.13,Stable,0,Old
CPD-0923,train,1,120.0,Stable,0,Old
CPD-0925,train,2,120.0,Stable,0,Old
CPD-0926,train,0,60.29,Stable,0,Old
CPD-0927,train,2,120.0,Stable,0,New
CPD-0928,train,4,83.44,Stable,0,New
CPD-0929,train,0,120.0,Stable,0,Old
CPD-0930,train,1,120.0,Stable,0,Old
CPD-0931,train,4,120.0,Stable,0,Old
CPD-0932,internal_test,,120.0,Stable,0,Old
CPD-0933,train,0,106.91,Stable,0,New
CPD-0934,train,2,83.1,Stable,0,New
CPD-0935,train,1,120.0,Stable,0,Old
CPD-0936,train,1,112.93,Stable,0,Old
CPD-0937,train,2,120.0,Stable,0,New
CPD-0938,train,3,120.0,Stable,0,New
CPD-0939,train,1,104.8,Stable,0,New
CPD-0940,train,4,120.0,Stable,0,New
CPD-0941,train,0,6.41,Unstable,1,New
CPD-0942,train,2,120.0,Stable,0,New
CPD-0943,train,1,70.82,Stable,0,New
CPD-0944,train,1,78.35,Stable,0,Old
CPD-0945,train,0,120.0,Stable,0,New
CPD-0946,internal_test,,120.0,Stable,0,New
CPD-0947,train,3,110.95,Stable,0,New
CPD-0948,train,3,120.0,Stable,0,Old
CPD-0949,train,0,120.0,Stable,0,New
CPD-0950,train,0,4.98,Unstable,1,Old
CPD-0951,train,4,120.0,Stable,0,Old
CPD-0952,train,2,120.0,Stable,0,New
CPD-0953,internal_test,,120.0,Stable,0,New
CPD-0954,train,3,120.0,Stable,0,Old
CPD-0955,train,1,70.32,Stable,0,New
CPD-0956,train,1,19.74,Unstable,1,Old
CPD-0957,train,2,81.2,Stable,0,New
CPD-0958,train,0,95.55,Stable,0,Old
CPD-0959,train,1,120.0,Stable,0,New
CPD-0960,train,2,92.62033299,Stable,0,New
CPD-0961,train,2,69.27,Stable,0,Old
CPD-0962,train,3,120.0,Stable,0,New
CPD-0963,train,0,101.64,Stable,0,New
CPD-0965,external_test,,120.0,Stable,0,New
CPD-0966,train,0,120.0,Stable,0,New
CPD-0967,train,3,120.0,Stable,0,New
CPD-0968,train,3,16.24,Unstable,1,New
CPD-0969,train,4,120.0,Stable,0,New
CPD-0970,train,2,44.47,Stable,0,Old
CPD-0971,train,2,120.0,Stable,0,New
CPD-0972,train,2,120.0,Stable,0,Old
CPD-0973,train,3,120.0,Stable,0,New
CPD-0974,train,0,120.0,Stable,0,Old
CPD-0975,internal_test,,120.0,Stable,0,New
CPD-0976,train,3,90.24,Stable,0,Old
CPD-0978,train,0,83.99,Stable,0,New
CPD-0980,internal_test,,120.0,Stable,0,New
CPD-0981,train,3,59.15,Stable,0,Old
CPD-0982,train,0,98.75,Stable,0,Old
CPD-0983,train,2,120.0,Stable,0,Old
CPD-0984,train,0,120.0,Stable,0,New
CPD-0985,train,2,63.53,Stable,0,Old
CPD-0986,train,2,120.0,Stable,0,Old
CPD-0987,train,2,37.13,Stable,0,New
CPD-0988,train,4,89.25,Stable,0,New
CPD-0989,train,4,120.0,Stable,0,New
CPD-0990,external_test,,27.13,Unstable,1,New
CPD-0992,train,2,120.0,Stable,0,New
CPD-0993,train,1,59.05,Stable,0,Old
CPD-0994,train,4,120.0,Stable,0,New
CPD-0995,train,4,120.0,Stable,0,New
CPD-0996,train,2,74.0,Stable,0,Old
CPD-0997,train,2,50.73,Stable,0,Old
CPD-0998,external_test,,120.0,Stable,0,New
CPD-0999,train,4,20.7,Unstable,1,Old
CPD-1000,external_test,,120.0,Stable,0,Old
CPD-1001,train,1,120.0,Stable,0,New
CPD-1002,train,3,120.0,Stable,0,New
CPD-1003,train,2,116.43,Stable,0,New
CPD-1004,train,3,120.0,Stable,0,Old
CPD-1005,train,0,71.04,Stable,0,New
CPD-1006,train,1,120.0,Stable,0,Old
CPD-1007,external_test,,11.29,Unstable,1,New
CPD-1008,train,0,120.0,Stable,0,Old
CPD-1009,train,0,117.7,Stable,0,New
CPD-1010,internal_test,,111.79,Stable,0,Old
CPD-1011,train,2,71.13,Stable,0,Old
CPD-1012,train,2,120.0,Stable,0,Old
CPD-1013,train,0,120.0,Stable,0,New
CPD-1014,train,1,120.0,Stable,0,Old
CPD-1015,train,3,120.0,Stable,0,New
CPD-1016,train,2,94.7,Stable,0,New
CPD-1017,train,0,120.0,Stable,0,New
CPD-1018,train,2,106.34,Stable,0,Old
CPD-1019,train,1,120.0,Stable,0,New
CPD-1020,train,0,38.82,Stable,0,New
CPD-1021,train,2,120.0,Stable,0,New
CPD-1022,train,0,120.0,Stable,0,New
CPD-1023,train,4,120.0,Stable,0,Old
CPD-1024,train,0,120.0,Stable,0,Old
CPD-1026,external_test,,120.0,Stable,0,Old
CPD-1027,train,0,120.0,Stable,0,Old
CPD-1028,train,3,120.0,Stable,0,Old
CPD-1029,internal_test,,25.77,Unstable,1,New
CPD-1030,train,2,21.13,Unstable,1,Old
CPD-1032,internal_test,,120.0,Stable,0,Old
CPD-1033,train,2,120.0,Stable,0,New
CPD-1034,train,3,120.0,Stable,0,Old
CPD-1035,train,2,120.0,Stable,0,New
CPD-1036,internal_test,,120.0,Stable,0,Old
CPD-1037,train,3,120.0,Stable,0,Old
CPD-1038,train,0,9.49,Unstable,1,Old
CPD-1039,train,3,105.48,Stable,0,Old
CPD-1040,train,0,120.0,Stable,0,Old
CPD-1041,train,3,120.0,Stable,0,New
CPD-1043,train,4,120.0,Stable,0,New
CPD-1044,train,0,120.0,Stable,0,Old
CPD-1045,train,0,120.0,Stable,0,Old
CPD-1046,train,3,9.99,Unstable,1,Old
CPD-1047,train,1,21.11,Unstable,1,Old
CPD-1048,train,3,120.0,Stable,0,Old
CPD-1049,external_test,,120.0,Stable,0,New
CPD-1050,train,4,120.0,Stable,0,New
CPD-1051,train,1,42.48,Stable,0,Old
CPD-1052,train,3,120.0,Stable,0,New
CPD-1053,train,4,94.68,Stable,0,New
CPD-1054,external_test,,120.0,Stable,0,Old
CPD-1055,train,1,120.0,Stable,0,Old
CPD-1056,train,1,59.87,Stable,0,Old
CPD-1059,train,4,120.0,Stable,0,New
CPD-1060,train,3,2.887287358,Unstable,1,New
CPD-1062,train,4,120.0,Stable,0,New
CPD-1063,train,2,49.67,Stable,0,Old
CPD-1065,train,3,70.53,Stable,0,New
CPD-1066,train,0,120.0,Stable,0,New
CPD-1067,train,4,20.69,Unstable,1,New
CPD-1068,train,0,120.0,Stable,0,New
CPD-1069,train,4,120.0,Stable,0,Old
CPD-1070,train,0,120.0,Stable,0,New
CPD-1071,train,3,120.0,Stable,0,New
CPD-1072,internal_test,,120.0,Stable,0,Old
CPD-1073,train,0,120.0,Stable,0,Old
CPD-1074,train,1,120.0,Stable,0,New
CPD-1075,external_test,,120.0,Stable,0,Old
CPD-1076,train,2,120.0,Stable,0,New
CPD-1077,train,4,22.97,Unstable,1,Old
CPD-1078,train,4,120.0,Stable,0,Old
CPD-1079,train,4,113.9983456,Stable,0,New
CPD-1080,train,2,120.0,Stable,0,Old
CPD-1081,train,4,120.0,Stable,0,New
CPD-1082,train,2,120.0,Stable,0,New
CPD-1083,train,0,120.0,Stable,0,New
CPD-1085,train,3,120.0,Stable,0,New
CPD-1086,train,3,3.524877711,Unstable,1,New
CPD-1087,train,4,120.0,Stable,0,New
CPD-1088,internal_test,,48.0,Stable,0,Old
CPD-1089,train,0,120.0,Stable,0,New
CPD-1090,train,4,120.0,Stable,0,New
CPD-1091,train,0,120.0,Stable,0,New
CPD-1092,internal_test,,27.65,Unstable,1,Old
CPD-1093,train,3,120.0,Stable,0,New
CPD-1094,train,0,47.76,Stable,0,Old
CPD-1095,train,2,77.37,Stable,0,Old
CPD-1096,train,3,120.0,Stable,0,Old
CPD-1097,train,3,120.0,Stable,0,New
CPD-1099,train,1,18.88,Unstable,1,Old
CPD-1100,train,0,120.0,Stable,0,New
CPD-1101,train,0,84.69,Stable,0,New
CPD-1102,external_test,,118.34,Stable,0,New
CPD-1103,train,4,120.0,Stable,0,New
CPD-1104,external_test,,110.17,Stable,0,New
CPD-1105,train,0,120.0,Stable,0,New
CPD-1106,train,4,120.0,Stable,0,Old
CPD-1107,train,3,120.0,Stable,0,New
CPD-1108,train,1,74.09,Stable,0,New
CPD-1109,train,0,86.90795233,Stable,0,New
CPD-1110,train,0,101.83,Stable,0,Old
CPD-1111,train,2,14.77,Unstable,1,Old
CPD-1112,external_test,,120.0,Stable,0,New
CPD-1113,train,4,120.0,Stable,0,Old
CPD-1114,external_test,,20.22,Unstable,1,Old
CPD-1115,train,3,120.0,Stable,0,New
CPD-1116,train,4,110.21,Stable,0,Old
CPD-1117,train,1,7.8,Unstable,1,Old
CPD-1118,train,2,120.0,Stable,0,New
CPD-1119,internal_test,,120.0,Stable,0,Old
CPD-1121,train,1,120.0,Stable,0,Old
CPD-1122,internal_test,,25.05,Unstable,1,New
CPD-1123,train,0,120.0,Stable,0,Old
CPD-1124,train,2,120.0,Stable,0,Old
CPD-1125,train,2,120.0,Stable,0,New
CPD-1126,train,3,120.0,Stable,0,New
CPD-1127,train,0,113.8,Stable,0,Old
CPD-1128,train,2,120.0,Stable,0,New
CPD-1129,train,0,120.0,Stable,0,Old
CPD-1131,train,1,120.0,Stable,0,New
CPD-1132,train,4,119.81,Stable,0,Old
CPD-1133,internal_test,,120.0,Stable,0,New
CPD-1134,train,2,120.0,Stable,0,New
CPD-1135,train,2,24.29803715,Unstable,1,New
CPD-1136,train,1,120.0,Stable,0,Old
CPD-1137,train,4,120.0,Stable,0,New
CPD-1138,train,3,120.0,Stable,0,Old
CPD-1139,train,2,120.0,Stable,0,New
CPD-1141,train,1,120.0,Stable,0,New
CPD-1143,train,4,89.56,Stable,0,Old
CPD-1145,train,3,71.46,Stable,0,Old
CPD-1146,train,1,72.67,Stable,0,New
CPD-1147,train,2,8.5,Unstable,1,Old
CPD-1148,train,2,120.0,Stable,0,New
CPD-1149,train,1,120.0,Stable,0,New
CPD-1150,train,4,120.0,Stable,0,New
CPD-1151,external_test,,120.0,Stable,0,New
CPD-1152,train,1,120.0,Stable,0,Old
CPD-1153,train,0,120.0,Stable,0,Old
CPD-1154,train,4,120.0,Stable,0,Old
CPD-1155,train,0,120.0,Stable,0,Old
CPD-1156,external_test,,120.0,Stable,0,New
CPD-1157,external_test,,4.58,Unstable,1,New
CPD-1158,train,1,120.0,Stable,0,Old
CPD-1159,external_test,,120.0,Stable,0,Old
CPD-1160,internal_test,,120.0,Stable,0,New
CPD-1161,train,3,56.47,Stable,0,Old
CPD-1162,train,0,35.31,Stable,0,Old
CPD-1163,train,0,120.0,Stable,0,New
CPD-1164,external_test,,49.71,Stable,0,New
CPD-1165,train,2,37.35,Stable,0,Old
CPD-1166,internal_test,,9.05,Unstable,1,New
CPD-1167,train,0,99.36,Stable,0,Old
CPD-1168,train,2,120.0,Stable,0,New
CPD-1169,train,3,104.62,Stable,0,Old
CPD-1170,internal_test,,120.0,Stable,0,New
CPD-1171,internal_test,,96.91,Stable,0,New
CPD-1172,train,2,120.0,Stable,0,Old
CPD-1173,train,4,120.0,Stable,0,Old
CPD-1174,train,1,97.9,Stable,0,Old
CPD-1175,train,0,86.14,Stable,0,New
CPD-1176,train,1,111.35,Stable,0,Old
CPD-1177,internal_test,,7.79,Unstable,1,New
CPD-1178,train,1,120.0,Stable,0,Old
CPD-1179,train,3,1.027281185,Unstable,1,New
CPD-1180,train,3,120.0,Stable,0,New
CPD-1181,train,4,36.51,Stable,0,Old
CPD-1182,train,3,97.13349307,Stable,0,New
CPD-1183,train,2,61.23,Stable,0,Old
CPD-1184,train,3,26.91,Unstable,1,Old
CPD-1185,external_test,,120.0,Stable,0,New
CPD-1186,train,1,120.0,Stable,0,New
CPD-1187,train,0,99.15,Stable,0,New
CPD-1188,external_test,,120.0,Stable,0,New
CPD-1189,train,1,120.0,Stable,0,Old
CPD-1190,train,4,100.06,Stable,0,Old
CPD-1191,internal_test,,94.53,Stable,0,New
CPD-1192,external_test,,78.84,Stable,0,Old
CPD-1193,train,2,120.0,Stable,0,Old
CPD-1194,internal_test,,26.42,Unstable,1,New
CPD-1195,train,4,12.76,Unstable,1,Old
CPD-1196,train,2,9.7,Unstable,1,New
CPD-1197,external_test,,120.0,Stable,0,New
CPD-1198,train,3,5.3,Unstable,1,Old
CPD-1199,train,1,20.8,Unstable,1,Old
CPD-1200,train,2,120.0,Stable,0,Old
CPD-1201,train,2,120.0,Stable,0,New
CPD-1202,train,1,120.0,Stable,0,New
CPD-1203,train,0,21.85,Unstable,1,New
CPD-1204,train,2,102.41,Stable,0,Old
CPD-1205,train,4,104.7980979,Stable,0,New
CPD-1206,train,0,119.78,Stable,0,New
CPD-1207,internal_test,,120.0,Stable,0,New
CPD-1208,external_test,,120.0,Stable,0,Old
CPD-1209,train,4,86.82,Stable,0,Old
CPD-1210,train,1,68.3,Stable,0,Old
CPD-1211,external_test,,120.0,Stable,0,New
CPD-1212,train,2,13.4,Unstable,1,New
CPD-1213,train,0,120.0,Stable,0,New
CPD-1214,internal_test,,70.69,Stable,0,Old
CPD-1215,train,0,54.33,Stable,0,Old
CPD-1216,train,0,120.0,Stable,0,New
CPD-1217,train,0,120.0,Stable,0,Old
CPD-1219,train,1,2.8,Unstable,1,Old
CPD-1220,train,0,120.0,Stable,0,Old
CPD-1221,train,2,120.0,Stable,0,New
CPD-1222,train,1,120.0,Stable,0,Old
CPD-1223,train,4,25.29,Unstable,1,New
CPD-1224,train,4,120.0,Stable,0,Old
CPD-1225,external_test,,120.0,Stable,0,New
CPD-1227,internal_test,,120.0,Stable,0,Old
CPD-1228,train,1,120.0,Stable,0,New
CPD-1229,train,4,120.0,Stable,0,Old
CPD-1230,train,0,120.0,Stable,0,New
CPD-1231,train,1,120.0,Stable,0,New
CPD-1232,train,1,94.01,Stable,0,New
CPD-1233,train,2,120.0,Stable,0,New
CPD-1234,train,1,120.0,Stable,0,New
CPD-1235,train,0,110.35,Stable,0,New
CPD-1236,train,1,120.0,Stable,0,New
CPD-1237,train,1,107.59,Stable,0,New
CPD-1238,train,0,4.56,Unstable,1,Old
CPD-1239,train,0,120.0,Stable,0,Old
CPD-1240,external_test,,120.0,Stable,0,New
CPD-1241,train,3,38.36971446,Stable,0,New
CPD-1242,train,1,120.0,Stable,0,New
CPD-1243,train,0,88.95,Stable,0,New
CPD-1244,train,1,100.46,Stable,0,New
CPD-1245,train,3,101.52,Stable,0,Old
CPD-1246,internal_test,,120.0,Stable,0,New
CPD-1247,train,4,120.0,Stable,0,New
CPD-1248,internal_test,,120.0,Stable,0,New
CPD-1249,train,2,120.0,Stable,0,New
CPD-1250,train,3,120.0,Stable,0,New
CPD-1251,train,4,112.5054921,Stable,0,New
CPD-1252,train,3,120.0,Stable,0,New
