compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-0609,train,1,46.0,Stable,0,Old
CPD-0610,train,1,59.84,Stable,0,Old
CPD-0611,external_test,,120.0,Stable,0,New
CPD-0612,train,0,120.0,Stable,0,Old
CPD-0613,train,0,120.0,Stable,0,New
CPD-0614,internal_test,,120.0,Stable,0,Old
CPD-0615,train,4,120.0,Stable,0,New
CPD-0616,internal_test,,120.0,Stable,0,New
CPD-0617,train,4,61.24721209,Stable,0,New
CPD-0618,train,1,120.0,Stable,0,New
CPD-0619,train,2,4.79,Unstable,1,Old
CPD-0620,external_test,,120.0,Stable,0,New
CPD-0621,train,1,12.7,Unstable,1,Old
CPD-0622,train,3,32.22,Stable,0,New
CPD-0623,train,2,120.0,Stable,0,Old
CPD-0624,train,3,120.0,Stable,0,Old
CPD-0625,train,2,120.0,Stable,0,New
CPD-0626,internal_test,,44.01,Stable,0,New
CPD-0627,train,1,63.7,Stable,0,Old
CPD-0628,train,2,120.0,Stable,0,New
CPD-0629,train,3,120.0,Stable,0,New
CPD-0630,train,2,76.55,Stable,0,Old
CPD-0631,train,1,120.0,Stable,0,New
CPD-0632,train,1,120.0,Stable,0,Old
CPD-0633,train,3,90.79942371,Stable,0,New
CPD-0634,train,0,120.0,Stable,0,New
CPD-0635,internal_test,,92.4,Stable,0,New
CPD-0636,train,3,9.18,Unstable,1,Old
CPD-0637,train,4,120.0,Stable,0,New
CPD-0638,train,0,120.0,Stable,0,Old
CPD-0639,train,3,5.150504579,Unstable,1,New
CPD-0640,train,3,1.933039741,Unstable,1,New
CPD-0641,external_test,,120.0,Stable,0,New
CPD-0642,train,0,120.0,Stable,0,New
CPD-0643,train,2,98.48,Stable,0,Old
CPD-0644,train,1,120.0,Stable,0,New
CPD-0645,train,2,120.0,Stable,0,New
CPD-0646,train,3,120.0,Stable,0,Old
CPD-0647,train,2,51.13,Stable,0,New
CPD-0648,internal_test,,120.0,Stable,0,New
CPD-0649,train,1,120.0,Stable,0,Old
CPD-0650,train,1,84.84654327,Stable,0,New
CPD-0651,external_test,,12.64,Unstable,1,Old
CPD-0652,external_test,,120.0,Stable,0,New
CPD-0653,train,2,120.0,Stable,0,New
CPD-0654,train,4,55.69,Stable,0,New
CPD-0655,train,1,120.0,Stable,0,Old
CPD-0657,internal_test,,120.0,Stable,0,New
CPD-0658,train,4,116.0,Stable,0,Old
CPD-0659,train,3,120.0,Stable,0,New
CPD-0660,train,0,120.0,Stable,0,Old
CPD-0661,train,2,120.0,Stable,0,New
CPD-0662,external_test,,120.0,Stable,0,New
CPD-0663,train,0,3.72,Unstable,1,Old
CPD-0664,train,1,59.47,Stable,0,Old
CPD-0665,train,3,106.65,Stable,0,Old
CPD-0666,train,2,108.98,Stable,0,Old
CPD-0667,train,1,0.89,Unstable,1,Old
CPD-0668,train,3,120.0,Stable,0,New
CPD-0669,train,3,113.49,Stable,0,Old
CPD-0670,train,2,120.0,Stable,0,New
CPD-0671,train,1,108.87,Stable,0,New
CPD-0673,train,3,51.41,Stable,0,New
CPD-0674,train,2,62.86,Stable,0,New
CPD-0675,train,4,120.0,Stable,0,Old
CPD-0676,train,4,120.0,Stable,0,New
CPD-0677,train,2,120.0,Stable,0,New
CPD-0678,train,0,120.0,Stable,0,Old
CPD-0679,train,4,34.72,Stable,0,New
CPD-0680,train,1,0.78,Unstable,1,Old
CPD-0681,train,3,48.19,Stable,0,Old
CPD-0683,train,1,101.93,Stable,0,Old
CPD-0684,train,0,120.0,Stable,0,Old
CPD-0685,external_test,,120.0,Stable,0,New
CPD-0686,train,1,44.48,Stable,0,Old
CPD-0687,internal_test,,120.0,Stable,0,Old
CPD-0688,train,3,11.8,Unstable,1,Old
CPD-0689,train,1,8.29,Unstable,1,Old
CPD-0690,train,3,22.16,Unstable,1,Old
CPD-0691,train,1,17.41,Unstable,1,New
CPD-0692,train,0,120.0,Stable,0,Old
CPD-0693,train,3,33.21,Stable,0,New
CPD-0694,train,4,91.34723322,Stable,0,New
CPD-0695,train,1,52.59,Stable,0,Old
CPD-0696,train,0,114.47,Stable,0,Old
CPD-0697,train,0,120.0,Stable,0,New
CPD-0698,train,3,22.25,Unstable,1,New
CPD-0699,train,2,120.0,Stable,0,New
CPD-0700,train,2,120.0,Stable,0,New
CPD-0701,train,1,120.0,Stable,0,New
CPD-0702,train,4,20.52,Unstable,1,New
CPD-0703,train,3,83.44,Stable,0,New
CPD-0704,train,4,113.82,Stable,0,New
CPD-0705,train,3,1.79,Unstable,1,Old
CPD-0706,train,2,120.0,Stable,0,New
CPD-0707,train,4,120.0,Stable,0,New
CPD-0708,internal_test,,120.0,Stable,0,New
CPD-0709,train,1,46.01,Stable,0,Old
CPD-0710,train,2,120.0,Stable,0,Old
CPD-0711,train,1,120.0,Stable,0,Old
CPD-0712,train,0,40.94785053,Stable,0,New
CPD-0713,external_test,,43.27,Stable,0,Old
CPD-0714,train,2,120.0,Stable,0,New
CPD-0715,train,0,116.51,Stable,0,Old
CPD-0716,train,2,120.0,Stable,0,Old
CPD-0717,train,4,93.82,Stable,0,Old
CPD-0718,internal_test,,51.7,Stable,0,Old
CPD-0719,train,4,120.0,Stable,0,New
CPD-0720,train,3,120.0,Stable,0,New
CPD-0721,train,4,120.0,Stable,0,New
CPD-0722,train,3,120.0,Stable,0,New
CPD-0723,internal_test,,120.0,Stable,0,Old
CPD-0724,train,4,120.0,Stable,0,New
CPD-0725,train,1,120.0,Stable,0,New
CPD-0726,train,1,109.08,Stable,0,New
CPD-0727,train,3,0.86,Unstable,1,Old
CPD-0728,train,4,91.86,Stable,0,Old
CPD-0729,train,3,115.77,Stable,0,New
CPD-0730,train,0,120.0,Stable,0,New
CPD-0731,external_test,,120.0,Stable,0,New
CPD-0732,internal_test,,120.0,Stable,0,Old
CPD-0733,train,1,115.49,Stable,0,New
CPD-0734,train,4,120.0,Stable,0,Old
CPD-0735,train,2,120.0,Stable,0,New
CPD-0736,train,2,27.96,Unstable,1,Old
CPD-0737,train,1,120.0,Stable,0,New
CPD-0738,train,4,95.66,Stable,0,Old
CPD-0740,external_test,,108.59,Stable,0,Old
CPD-0741,train,1,110.57,Stable,0,New
CPD-0742,train,3,120.0,Stable,0,Old
CPD-0743,train,0,120.0,Stable,0,New
CPD-0744,train,3,120.0,Stable,0,New
CPD-0746,train,3,53.11,Stable,0,Old
CPD-0747,internal_test,,81.82,Stable,0,Old
CPD-0748,train,4,26.67,Unstable,1,New
CPD-0749,internal_test,,49.9,Stable,0,Old
CPD-0750,train,0,120.0,Stable,0,New
CPD-0751,train,3,112.4478233,Stable,0,New
CPD-0752,external_test,,120.0,Stable,0,New
CPD-0753,external_test,,77.29,Stable,0,New
CPD-0754,train,3,89.63,Stable,0,New
CPD-0755,train,4,32.4,Stable,0,Old
CPD-0756,internal_test,,120.0,Stable,0,Old
CPD-0757,train,2,116.88,Stable,0,New
CPD-0758,train,0,120.0,Stable,0,Old
CPD-0759,train,1,120.0,Stable,0,Old
CPD-0761,train,4,117.74,Stable,0,Old
CPD-0762,train,0,120.0,Stable,0,Old
CPD-0763,train,3,120.0,Stable,0,New
CPD-0764,train,1,120.0,Stable,0,New
CPD-0765,train,1,120.0,Stable,0,New
CPD-0766,train,4,16.62,Unstable,1,New
CPD-0767,external_test,,104.81,Stable,0,Old
CPD-0768,train,2,24.8,Unstable,1,Old
CPD-0769,train,1,11.23,Unstable,1,Old
CPD-0770,train,3,15.31,Unstable,1,Old
CPD-0771,train,1,120.0,Stable,0,New
CPD-0772,train,0,93.98,Stable,0,Old
CPD-0773,train,0,112.33,Stable,0,Old
CPD-0774,train,3,57.43,Stable,0,New
CPD-0775,train,2,120.0,Stable,0,New
CPD-0776,train,1,120.0,Stable,0,New
CPD-0777,train,4,120.0,Stable,0,New
CPD-0778,train,3,120.0,Stable,0,Old
CPD-0779,internal_test,,120.0,Stable,0,New
CPD-0780,train,2,119.46,Stable,0,New
CPD-0781,train,0,120.0,Stable,0,Old
CPD-0782,train,2,95.46,Stable,0,Old
CPD-0783,internal_test,,120.0,Stable,0,New
CPD-0784,train,0,120.0,Stable,0,New
CPD-0785,train,3,17.77132824,Unstable,1,New
CPD-0786,external_test,,120.0,Stable,0,New
CPD-0787,internal_test,,53.47,Stable,0,New
CPD-0788,train,3,120.0,Stable,0,New
CPD-0789,external_test,,120.0,Stable,0,Old
CPD-0790,train,4,120.0,Stable,0,New
CPD-0792,train,4,106.14,Stable,0,New
CPD-0793,train,0,120.0,Stable,0,Old
CPD-0794,train,1,31.04,Stable,0,New
CPD-0795,train,1,120.0,Stable,0,Old
CPD-0796,train,3,120.0,Stable,0,New
CPD-0797,train,1,120.0,Stable,0,New
CPD-0798,train,4,120.0,Stable,0,New
CPD-0799,train,4,120.0,Stable,0,New
CPD-0800,train,2,120.0,Stable,0,New
CPD-0801,train,1,120.0,Stable,0,New
CPD-0802,train,3,120.0,Stable,0,New
CPD-0803,train,3,120.0,Stable,0,Old
CPD-0804,external_test,,67.16,Stable,0,New
CPD-0805,train,2,70.65,Stable,0,New
CPD-0806,train,3,61.81,Stable,0,Old
CPD-0807,train,4,120.0,Stable,0,New
CPD-0808,external_test,,87.7,Stable,0,New
CPD-0809,internal_test,,120.0,Stable,0,Old
CPD-0810,train,1,18.71,Unstable,1,Old
CPD-0811,train,1,70.79,Stable,0,New
CPD-0812,train,4,37.73,Stable,0,Old
CPD-0813,train,1,106.09,Stable,0,Old
CPD-0814,external_test,,120.0,Stable,0,New
CPD-0815,train,0,120.0,Stable,0,Old
CPD-0816,train,1,120.0,Stable,0,Old
CPD-0817,train,3,4.47,Unstable,1,New
CPD-0818,train,1,65.31,Stable,0,Old
CPD-0819,train,2,120.0,Stable,0,New
CPD-0820,train,1,7.61,Unstable,1,Old
CPD-0821,train,3,120.0,Stable,0,New
CPD-0823,train,2,28.21,Unstable,1,New
CPD-0824,train,4,120.0,Stable,0,New
CPD-0825,train,4,66.24,Stable,0,Old
CPD-0826,train,1,40.04,Stable,0,New
CPD-0827,external_test,,21.83251172,Unstable,1,New
CPD-0828,train,0,120.0,Stable,0,New
CPD-0829,internal_test,,120.0,Stable,0,New
CPD-0830,train,2,17.24,Unstable,1,Old
CPD-0831,internal_test,,31.74,Stable,0,Old
CPD-0832,train,0,120.0,Stable,0,New
CPD-0833,train,1,114.13,Stable,0,Old
CPD-0834,train,2,120.0,Stable,0,New
CPD-0835,external_test,,2.96,Unstable,1,Old
CPD-0836,train,0,102.68,Stable,0,Old
CPD-0837,internal_test,,25.6,Unstable,1,Old
CPD-0838,train,0,17.24,Unstable,1,Old
CPD-0839,train,1,120.0,Stable,0,New
CPD-0840,external_test,,94.97613856,Stable,0,New
CPD-0841,train,1,98.81,Stable,0,Old
CPD-0842,internal_test,,4.1,Unstable,1,Old
CPD-0843,external_test,,120.0,Stable,0,New
CPD-0844,internal_test,,31.95,Stable,0,Old
CPD-0845,internal_test,,120.0,Stable,0,New
CPD-0846,internal_test,,120.0,Stable,0,New
CPD-0847,train,4,113.0657075,Stable,0,New
CPD-0848,internal_test,,120.0,Stable,0,New
CPD-0849,train,4,120.0,Stable,0,New
CPD-0850,train,3,120.0,Stable,0,Old
CPD-0851,train,4,120.0,Stable,0,Old
CPD-0852,internal_test,,120.0,Stable,0,New
CPD-0853,external_test,,4.910424685,Unstable,1,New
CPD-0854,external_test,,120.0,Stable,0,New
CPD-0855,train,4,75.19773868,Stable,0,New
CPD-0856,train,3,120.0,Stable,0,New
CPD-0857,internal_test,,120.0,Stable,0,New
CPD-0858,train,4,50.82,Stable,0,New
CPD-0859,external_test,,63.73,Stable,0,Old
CPD-0860,train,2,120.0,Stable,0,Old
CPD-0861,train,0,109.1,Stable,0,Old
CPD-0862,train,3,48.98,Stable,0,New
CPD-0863,internal_test,,45.91,Stable,0,Old
CPD-0864,internal_test,,103.85,Stable,0,New
CPD-0865,train,2,120.0,Stable,0,Old
CPD-0866,internal_test,,120.0,Stable,0,Old
CPD-0867,train,3,120.0,Stable,0,Old
CPD-0868,train,3,120.0,Stable,0,New
CPD-0869,internal_test,,111.34,Stable,0,New
CPD-0870,train,2,88.48,Stable,0,New
CPD-0871,train,0,26.04,Unstable,1,New
CPD-0872,internal_test,,67.69,Stable,0,Old
CPD-0873,internal_test,,120.0,Stable,0,Old
CPD-0874,train,4,120.0,Stable,0,New
CPD-0875,train,4,120.0,Stable,0,New
CPD-0876,train,0,120.0,Stable,0,Old
CPD-0877,train,3,97.78,Stable,0,Old
CPD-0878,train,2,4.22,Unstable,1,Old
CPD-0879,internal_test,,120.0,Stable,0,New
CPD-0880,train,4,120.0,Stable,0,Old
CPD-0881,train,0,112.34,Stable,0,New
CPD-0882,train,0,22.58,Unstable,1,Old
CPD-0884,train,3,108.78,Stable,0,Old
CPD-0885,train,0,120.0,Stable,0,New
CPD-0886,train,0,110.7,Stable,0,Old
CPD-0887,internal_test,,120.0,Stable,0,Old
CPD-0888,train,1,120.0,Stable,0,New
CPD-0889,train,2,120.0,Stable,0,Old
CPD-0890,train,3,37.46,Stable,0,Old
CPD-0891,external_test,,26.91,Unstable,1,Old
CPD-0892,train,2,120.0,Stable,0,New
CPD-0893,train,0,120.0,Stable,0,New
CPD-0894,train,1,120.0,Stable,0,Old
CPD-0895,external_test,,120.0,Stable,0,New
CPD-0896,train,4,99.49358489,Stable,0,New
CPD-0897,train,2,1.18,Unstable,1,New
CPD-0898,external_test,,120.0,Stable,0,New
CPD-0899,train,1,120.0,Stable,0,New
CPD-0900,train,2,116.46,Stable,0,Old
CPD-0901,train,1,120.0,Stable,0,Old
CPD-0902,train,4,95.31,Stable,0,Old
CPD-0903,train,2,31.32,Stable,0,Old
CPD-0904,train,0,76.61,Stable,0,New
CPD-0905,train,1,120.0,Stable,0,New
CPD-0906,train,0,91.48,Stable,0,Old
CPD-0907,train,0,73.01826303,Stable,0,New
CPD-0908,train,3,120.0,Stable,0,New
CPD-0909,train,2,83.35,Stable,0,New
CPD-0910,train,4,120.0,Stable,0,New
CPD-0911,internal_test,,118.85,Stable,0,Old
CPD-0912,train,1,77.22928992,Stable,0,New
CPD-0913,train,2,44.27,Stable,0,Old
CPD-0914,train,1,120.0,Stable,0,Old
CPD-0915,internal_test,,85.9,Stable,0,Old
CPD-0916,train,0,120.0,Stable,0,Old
CPD-0918,internal_test,,101.97,Stable,0,New
CPD-0919,train,4,51.3,Stable,0,Old
CPD-0920,train,4,120.0,Stable,0,New
CPD-0921,train,4,120.0,Stable,0,New
CPD-0922,internal_test,,1.55,Unstable,1,Old
CPD-0923,train,1,12.58,Unstable,1,Old
CPD-0924,train,2,36.27,Stable,0,New
CPD-0925,train,0,59.72,Stable,0,Old
CPD-0926,train,1,1.18,Unstable,1,Old
CPD-0927,train,1,120.0,Stable,0,New
CPD-0928,train,0,120.0,Stable,0,New
CPD-0929,train,0,120.0,Stable,0,Old
CPD-0930,train,1,22.02,Unstable,1,Old
CPD-0931,train,1,70.62,Stable,0,Old
CPD-0932,internal_test,,80.43,Stable,0,Old
CPD-0933,train,2,120.0,Stable,0,New
CPD-0934,train,2,120.0,Stable,0,New
CPD-0935,train,1,58.0,Stable,0,Old
CPD-0936,train,1,112.41,Stable,0,Old
CPD-0937,train,2,120.0,Stable,0,New
CPD-0938,train,1,120.0,Stable,0,New
CPD-0939,train,2,113.64,Stable,0,New
CPD-0940,train,3,120.0,Stable,0,New
CPD-0941,train,4,84.51,Stable,0,New
CPD-0942,train,4,120.0,Stable,0,New
CPD-0943,train,3,6.5,Unstable,1,New
CPD-0944,train,0,30.24,Stable,0,Old
CPD-0945,train,0,94.84,Stable,0,New
CPD-0946,internal_test,,120.0,Stable,0,New
CPD-0947,train,1,120.0,Stable,0,New
CPD-0948,train,3,17.61,Unstable,1,Old
CPD-0949,train,1,106.58,Stable,0,New
CPD-0950,train,2,93.36,Stable,0,Old
CPD-0951,train,2,120.0,Stable,0,Old
CPD-0952,train,3,26.5,Unstable,1,New
CPD-0953,internal_test,,120.0,Stable,0,New
CPD-0954,train,4,107.17,Stable,0,Old
CPD-0955,train,1,6.78,Unstable,1,New
CPD-0956,train,1,11.96,Unstable,1,Old
CPD-0957,train,4,120.0,Stable,0,New
CPD-0958,internal_test,,29.48,Unstable,1,Old
CPD-0959,train,4,69.89,Stable,0,New
CPD-0960,train,4,120.0,Stable,0,New
CPD-0961,train,3,120.0,Stable,0,Old
CPD-0962,train,0,120.0,Stable,0,New
CPD-0963,train,4,120.0,Stable,0,New
CPD-0964,train,3,88.66,Stable,0,New
CPD-0965,external_test,,120.0,Stable,0,New
CPD-0966,train,2,120.0,Stable,0,New
CPD-0967,internal_test,,29.55,Unstable,1,New
CPD-0968,train,1,19.15,Unstable,1,New
CPD-0969,train,2,120.0,Stable,0,New
CPD-0970,train,0,41.67,Stable,0,Old
CPD-0971,train,2,120.0,Stable,0,New
CPD-0972,train,2,61.96,Stable,0,Old
CPD-0973,train,1,120.0,Stable,0,New
CPD-0974,train,2,120.0,Stable,0,Old
CPD-0975,internal_test,,120.0,Stable,0,New
CPD-0976,train,3,96.17,Stable,0,Old
CPD-0977,train,0,120.0,Stable,0,New
CPD-0978,train,3,33.27,Stable,0,New
CPD-0979,train,4,120.0,Stable,0,Old
CPD-0980,internal_test,,120.0,Stable,0,New
CPD-0981,train,4,30.69,Stable,0,Old
CPD-0982,train,0,120.0,Stable,0,Old
CPD-0983,train,2,55.65,Stable,0,Old
CPD-0984,train,0,120.0,Stable,0,New
CPD-0985,train,4,3.46,Unstable,1,Old
CPD-0986,train,2,2.53,Unstable,1,Old
CPD-0987,train,2,120.0,Stable,0,New
CPD-0988,train,2,120.0,Stable,0,New
CPD-0989,train,0,120.0,Stable,0,New
CPD-0990,external_test,,40.86,Stable,0,New
CPD-0992,train,0,120.0,Stable,0,New
CPD-0993,train,1,2.6,Unstable,1,Old
CPD-0994,train,3,120.0,Stable,0,New
CPD-0995,train,3,120.0,Stable,0,New
CPD-0996,train,3,12.09,Unstable,1,Old
CPD-0997,train,4,120.0,Stable,0,Old
CPD-0998,external_test,,25.11,Unstable,1,New
CPD-0999,train,0,12.1,Unstable,1,Old
CPD-1000,external_test,,21.92,Unstable,1,Old
CPD-1001,train,4,120.0,Stable,0,New
CPD-1002,train,3,120.0,Stable,0,New
CPD-1003,train,4,120.0,Stable,0,New
CPD-1004,train,2,79.33,Stable,0,Old
CPD-1005,train,0,79.42,Stable,0,New
CPD-1006,train,1,40.03,Stable,0,Old
CPD-1007,external_test,,120.0,Stable,0,New
CPD-1008,train,2,120.0,Stable,0,Old
CPD-1009,train,0,70.04,Stable,0,New
CPD-1010,internal_test,,120.0,Stable,0,Old
CPD-1011,train,3,22.54,Unstable,1,Old
CPD-1012,train,0,120.0,Stable,0,Old
CPD-1013,train,3,120.0,Stable,0,New
CPD-1014,train,2,108.73,Stable,0,Old
CPD-1015,train,3,120.0,Stable,0,New
CPD-1016,train,3,120.0,Stable,0,New
CPD-1017,train,0,120.0,Stable,0,New
CPD-1018,train,3,34.88,Stable,0,Old
CPD-1019,train,3,120.0,Stable,0,New
CPD-1020,train,1,102.61,Stable,0,New
CPD-1021,train,2,120.0,Stable,0,New
CPD-1022,train,0,120.0,Stable,0,New
CPD-1023,train,0,78.22,Stable,0,Old
CPD-1024,train,0,97.44,Stable,0,Old
CPD-1025,train,3,120.0,Stable,0,New
CPD-1026,external_test,,27.22,Unstable,1,Old
CPD-1027,train,0,93.56,Stable,0,Old
CPD-1028,train,3,13.63,Unstable,1,Old
CPD-1029,internal_test,,102.44,Stable,0,New
CPD-1030,train,2,6.48,Unstable,1,Old
CPD-1031,train,0,120.0,Stable,0,New
CPD-1032,internal_test,,1.41,Unstable,1,Old
CPD-1033,train,3,120.0,Stable,0,New
CPD-1035,train,2,120.0,Stable,0,New
CPD-1036,internal_test,,120.0,Stable,0,Old
CPD-1037,train,3,81.94,Stable,0,Old
CPD-1038,train,2,3.22,Unstable,1,Old
CPD-1039,train,3,116.75,Stable,0,Old
CPD-1040,train,0,120.0,Stable,0,Old
CPD-1041,train,0,120.0,Stable,0,New
CPD-1042,train,0,120.0,Stable,0,New
CPD-1043,train,2,120.0,Stable,0,New
CPD-1044,train,0,120.0,Stable,0,Old
CPD-1045,train,3,120.0,Stable,0,Old
CPD-1046,internal_test,,5.41,Unstable,1,Old
CPD-1047,train,4,86.77,Stable,0,Old
CPD-1048,train,1,120.0,Stable,0,Old
CPD-1049,external_test,,120.0,Stable,0,New
CPD-1050,train,2,120.0,Stable,0,New
CPD-1051,train,1,48.13,Stable,0,Old
CPD-1052,train,3,120.0,Stable,0,New
CPD-1053,train,1,85.82,Stable,0,New
CPD-1054,external_test,,120.0,Stable,0,Old
CPD-1055,internal_test,,109.42,Stable,0,Old
CPD-1056,train,1,42.72,Stable,0,Old
CPD-1057,train,4,25.73,Unstable,1,New
CPD-1058,train,1,70.15,Stable,0,New
CPD-1059,train,4,120.0,Stable,0,New
CPD-1060,train,3,2.801492434,Unstable,1,New
CPD-1061,train,2,17.26,Unstable,1,New
CPD-1062,train,0,120.0,Stable,0,New
CPD-1063,train,4,57.31,Stable,0,Old
CPD-1064,train,0,96.44,Stable,0,New
CPD-1065,train,2,120.0,Stable,0,New
CPD-1066,train,1,120.0,Stable,0,New
CPD-1067,train,1,58.93,Stable,0,New
CPD-1068,train,0,120.0,Stable,0,New
CPD-1069,train,2,40.72,Stable,0,Old
CPD-1070,train,4,120.0,Stable,0,New
CPD-1071,train,1,104.84,Stable,0,New
CPD-1072,internal_test,,120.0,Stable,0,Old
CPD-1073,train,0,83.67,Stable,0,Old
CPD-1074,train,4,120.0,Stable,0,New
CPD-1075,external_test,,120.0,Stable,0,Old
CPD-1076,train,0,120.0,Stable,0,New
CPD-1078,train,4,65.35,Stable,0,Old
CPD-1079,train,4,120.0,Stable,0,New
CPD-1080,train,3,81.44,Stable,0,Old
CPD-1081,train,4,120.0,Stable,0,New
CPD-1082,train,2,120.0,Stable,0,New
CPD-1083,train,4,120.0,Stable,0,New
CPD-1084,train,4,120.0,Stable,0,Old
CPD-1085,train,0,120.0,Stable,0,New
CPD-1086,train,3,5.676824256,Unstable,1,New
CPD-1087,train,0,120.0,Stable,0,New
CPD-1088,internal_test,,16.68,Unstable,1,Old
CPD-1089,train,0,120.0,Stable,0,New
CPD-1090,train,3,120.0,Stable,0,New
CPD-1091,train,3,120.0,Stable,0,New
CPD-1092,internal_test,,12.88,Unstable,1,Old
CPD-1093,train,0,120.0,Stable,0,New
CPD-1094,train,0,41.98,Stable,0,Old
CPD-1095,train,3,32.24,Stable,0,Old
CPD-1096,train,3,120.0,Stable,0,Old
CPD-1097,train,3,120.0,Stable,0,New
CPD-1098,train,3,120.0,Stable,0,Old
CPD-1099,train,1,99.06,Stable,0,Old
CPD-1100,train,0,120.0,Stable,0,New
CPD-1101,train,1,107.27,Stable,0,New
CPD-1102,external_test,,120.0,Stable,0,New
CPD-1103,train,4,93.88,Stable,0,New
CPD-1104,external_test,,111.4,Stable,0,New
CPD-1105,train,0,120.0,Stable,0,New
CPD-1106,train,2,3.91,Unstable,1,Old
CPD-1107,train,0,120.0,Stable,0,New
CPD-1108,train,2,86.03,Stable,0,New
CPD-1109,train,0,99.43977841,Stable,0,New
CPD-1110,train,3,120.0,Stable,0,Old
CPD-1111,train,2,120.0,Stable,0,Old
CPD-1112,external_test,,120.0,Stable,0,New
CPD-1113,train,3,3.71,Unstable,1,Old
CPD-1114,external_test,,14.53,Unstable,1,Old
CPD-1115,train,2,120.0,Stable,0,New
CPD-1116,train,0,120.0,Stable,0,Old
CPD-1117,train,4,26.56,Unstable,1,Old
CPD-1118,train,2,120.0,Stable,0,New
CPD-1119,internal_test,,120.0,Stable,0,Old
CPD-1120,train,4,107.11,Stable,0,New
CPD-1121,train,1,30.89,Stable,0,Old
CPD-1122,internal_test,,120.0,Stable,0,New
CPD-1123,train,0,120.0,Stable,0,Old
CPD-1124,train,0,48.86,Stable,0,Old
CPD-1125,train,3,120.0,Stable,0,New
CPD-1126,train,1,105.7290181,Stable,0,New
CPD-1127,train,0,120.0,Stable,0,Old
CPD-1128,train,2,120.0,Stable,0,New
CPD-1129,train,0,120.0,Stable,0,Old
CPD-1130,train,1,80.1,Stable,0,Old
CPD-1131,train,1,120.0,Stable,0,New
CPD-1132,train,0,1.43,Unstable,1,Old
CPD-1133,external_test,,120.0,Stable,0,New
CPD-1134,train,4,120.0,Stable,0,New
CPD-1135,train,1,120.0,Stable,0,New
CPD-1136,train,3,120.0,Stable,0,Old
CPD-1137,train,4,120.0,Stable,0,New
CPD-1138,train,3,106.1,Stable,0,Old
CPD-1139,train,0,110.16,Stable,0,New
CPD-1140,train,0,120.0,Stable,0,New
CPD-1141,train,2,120.0,Stable,0,New
CPD-1142,train,1,96.79,Stable,0,New
CPD-1143,train,1,57.78,Stable,0,Old
CPD-1144,train,0,59.6,Stable,0,New
CPD-1145,train,1,27.3,Unstable,1,Old
CPD-1146,train,4,120.0,Stable,0,New
CPD-1147,train,2,5.28,Unstable,1,Old
CPD-1148,train,3,74.34,Stable,0,New
CPD-1149,train,1,120.0,Stable,0,New
CPD-1150,train,4,98.45011001,Stable,0,New
CPD-1151,external_test,,103.78,Stable,0,New
CPD-1152,train,1,80.34,Stable,0,Old
CPD-1153,train,0,120.0,Stable,0,Old
CPD-1154,train,2,120.0,Stable,0,Old
CPD-1155,train,2,120.0,Stable,0,Old
CPD-1156,external_test,,120.0,Stable,0,New
CPD-1157,external_test,,11.9,Unstable,1,New
CPD-1158,train,1,21.82,Unstable,1,Old
CPD-1159,external_test,,21.58,Unstable,1,Old
CPD-1160,internal_test,,120.0,Stable,0,New
CPD-1162,train,0,28.25,Unstable,1,Old
CPD-1163,train,4,120.0,Stable,0,New
CPD-1164,external_test,,85.47,Stable,0,New
CPD-1165,train,3,6.54,Unstable,1,Old
CPD-1166,internal_test,,13.13,Unstable,1,New
CPD-1167,train,3,120.0,Stable,0,Old
CPD-1168,train,2,120.0,Stable,0,New
CPD-1169,train,3,120.0,Stable,0,Old
CPD-1170,internal_test,,79.02,Stable,0,New
CPD-1171,internal_test,,94.17,Stable,0,New
CPD-1173,train,4,120.0,Stable,0,Old
CPD-1174,train,1,102.95,Stable,0,Old
CPD-1175,train,3,120.0,Stable,0,New
CPD-1176,train,1,120.0,Stable,0,Old
CPD-1177,internal_test,,60.32,Stable,0,New
CPD-1178,train,1,120.0,Stable,0,Old
CPD-1179,train,3,6.99070303,Unstable,1,New
CPD-1180,train,0,120.0,Stable,0,New
CPD-1181,train,4,13.99,Unstable,1,Old
CPD-1182,train,1,120.0,Stable,0,New
CPD-1183,train,3,20.09,Unstable,1,Old
CPD-1184,train,3,64.95,Stable,0,Old
CPD-1185,external_test,,109.57,Stable,0,New
CPD-1186,train,4,120.0,Stable,0,New
CPD-1187,train,0,87.99,Stable,0,New
CPD-1188,external_test,,120.0,Stable,0,New
CPD-1189,train,1,10.34,Unstable,1,Old
CPD-1190,train,2,1.75,Unstable,1,Old
CPD-1191,internal_test,,108.1,Stable,0,New
CPD-1192,external_test,,120.0,Stable,0,Old
CPD-1193,train,3,29.38,Unstable,1,Old
CPD-1194,internal_test,,18.66,Unstable,1,New
CPD-1195,train,2,10.01,Unstable,1,Old
CPD-1196,internal_test,,48.22,Stable,0,New
CPD-1197,external_test,,120.0,Stable,0,New
CPD-1198,train,3,1.16,Unstable,1,Old
CPD-1199,train,3,5.27,Unstable,1,Old
CPD-1200,train,3,26.5,Unstable,1,Old
CPD-1201,train,1,120.0,Stable,0,New
CPD-1202,train,3,120.0,Stable,0,New
CPD-1203,train,2,120.0,Stable,0,New
CPD-1204,train,2,108.06,Stable,0,Old
CPD-1205,train,4,120.0,Stable,0,New
