compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-1573,train,3,120.0,Stable,0,New
CPD-1574,internal_test,,120.0,Stable,0,New
CPD-1576,train,0,120.0,Stable,0,New
CPD-1578,train,0,120.0,Stable,0,New
CPD-1584,external_test,,74.51648085,Stable,0,New
CPD-1585,external_test,,64.49,Stable,0,New
CPD-1586,train,1,120.0,Stable,0,New
CPD-1587,train,0,6.278724455,Unstable,1,New
CPD-1588,train,3,120.0,Stable,0,New
CPD-1590,train,3,72.3,Stable,0,New
CPD-1591,internal_test,,52.12,Stable,0,New
CPD-1592,external_test,,120.0,Stable,0,New
CPD-1597,external_test,,44.56773733,Stable,0,New
CPD-1602,train,2,120.0,Stable,0,New
CPD-1604,train,0,73.19,Stable,0,New
CPD-1608,train,2,120.0,Stable,0,New
CPD-1614,internal_test,,66.22,Stable,0,New
CPD-1616,train,3,106.0,Stable,0,New
CPD-1617,train,2,120.0,Stable,0,New
CPD-1619,train,0,120.0,Stable,0,New
CPD-1623,train,4,120.0,Stable,0,New
CPD-1629,train,3,112.51,Stable,0,New
CPD-1635,train,0,120.0,Stable,0,New
CPD-1638,train,1,120.0,Stable,0,New
CPD-1639,train,0,120.0,Stable,0,New
CPD-1641,train,0,85.31,Stable,0,New
CPD-1648,train,4,120.0,Stable,0,New
CPD-1651,internal_test,,120.0,Stable,0,New
CPD-1653,train,0,53.10416035,Stable,0,New
CPD-1655,train,4,120.0,Stable,0,New
CPD-1658,train,3,29.67,Unstable,1,New
CPD-1659,train,3,103.93,Stable,0,New
CPD-1661,train,4,97.41779805,Stable,0,New
CPD-1665,train,1,120.0,Stable,0,New
CPD-1666,external_test,,120.0,Stable,0,New
CPD-1668,internal_test,,78.08,Stable,0,New
CPD-1669,train,1,120.0,Stable,0,New
CPD-1670,internal_test,,120.0,Stable,0,New
CPD-1682,train,0,49.71,Stable,0,New
CPD-1684,train,2,93.81,Stable,0,New
CPD-1686,train,2,120.0,Stable,0,New
CPD-1688,train,1,120.0,Stable,0,New
CPD-1689,train,4,120.0,Stable,0,New
CPD-1690,internal_test,,120.0,Stable,0,New
CPD-1691,train,2,120.0,Stable,0,New
CPD-1694,internal_test,,120.0,Stable,0,New
CPD-1699,internal_test,,120.0,Stable,0,New
CPD-1700,external_test,,41.45415866,Stable,0,New
CPD-1701,train,1,120.0,Stable,0,New
CPD-1702,train,3,120.0,Stable,0,New
CPD-1706,train,1,30.01938995,Stable,0,New
CPD-1707,train,4,75.58370932,Stable,0,New
CPD-1710,internal_test,,120.0,Stable,0,New
CPD-1715,train,3,120.0,Stable,0,New
CPD-1716,internal_test,,106.55,Stable,0,New
CPD-1717,train,3,120.0,Stable,0,New
CPD-1719,external_test,,120.0,Stable,0,New
CPD-1723,internal_test,,120.0,Stable,0,New
CPD-1727,train,2,120.0,Stable,0,New
CPD-1728,train,1,120.0,Stable,0,New
CPD-1730,train,0,120.0,Stable,0,New
CPD-1731,train,2,120.0,Stable,0,New
CPD-1734,external_test,,120.0,Stable,0,New
CPD-1741,internal_test,,120.0,Stable,0,New
CPD-1742,train,4,114.2272251,Stable,0,New
CPD-1744,train,4,120.0,Stable,0,New
CPD-1748,train,3,96.4,Stable,0,New
CPD-1749,train,1,120.0,Stable,0,New
CPD-1751,external_test,,75.18,Stable,0,New
CPD-1753,internal_test,,120.0,Stable,0,New
CPD-1755,train,1,120.0,Stable,0,New
CPD-1758,train,2,116.19,Stable,0,New
CPD-1761,train,4,109.9486288,Stable,0,New
CPD-1762,train,0,74.61,Stable,0,New
CPD-1764,train,1,120.0,Stable,0,New
CPD-1767,train,2,120.0,Stable,0,New
CPD-1768,train,0,120.0,Stable,0,New
CPD-1771,train,3,83.4792986,Stable,0,New
CPD-1772,train,2,120.0,Stable,0,New
CPD-1773,train,4,106.29,Stable,0,New
CPD-1774,train,2,120.0,Stable,0,New
CPD-1777,train,0,120.0,Stable,0,New
CPD-1780,external_test,,104.56,Stable,0,New
CPD-1785,train,1,120.0,Stable,0,New
CPD-1787,train,4,120.0,Stable,0,New
CPD-1788,train,4,120.0,Stable,0,New
CPD-1794,external_test,,104.0072099,Stable,0,New
CPD-1798,train,0,120.0,Stable,0,New
CPD-1801,external_test,,120.0,Stable,0,New
CPD-1803,train,3,120.0,Stable,0,New
CPD-1805,external_test,,114.46,Stable,0,New
CPD-1808,train,1,120.0,Stable,0,New
CPD-1810,train,2,120.0,Stable,0,New
CPD-1812,train,0,120.0,Stable,0,New
CPD-1814,train,3,20.3,Unstable,1,New
CPD-1816,train,0,120.0,Stable,0,New
CPD-1820,train,0,120.0,Stable,0,New
CPD-1821,internal_test,,120.0,Stable,0,New
CPD-1824,train,2,120.0,Stable,0,New
CPD-1825,train,3,120.0,Stable,0,New
CPD-1830,train,3,105.76,Stable,0,New
CPD-1831,train,0,52.21,Stable,0,New
CPD-1834,train,0,120.0,Stable,0,New
CPD-1836,train,3,120.0,Stable,0,New
CPD-1839,train,0,120.0,Stable,0,New
CPD-1841,train,3,120.0,Stable,0,New
CPD-1842,train,4,88.66,Stable,0,New
CPD-1843,train,2,120.0,Stable,0,New
CPD-1845,internal_test,,120.0,Stable,0,New
CPD-1847,train,2,43.67,Stable,0,New
CPD-1852,train,2,120.0,Stable,0,New
CPD-1856,train,4,120.0,Stable,0,New
CPD-1858,train,2,120.0,Stable,0,New
CPD-1861,train,2,120.0,Stable,0,New
CPD-1862,train,1,108.87,Stable,0,New
CPD-1863,train,2,113.79,Stable,0,New
CPD-1865,train,0,117.08,Stable,0,New
CPD-1866,internal_test,,120.0,Stable,0,New
CPD-1867,train,3,120.0,Stable,0,New
CPD-1871,train,2,120.0,Stable,0,New
CPD-1872,train,3,120.0,Stable,0,New
CPD-1873,internal_test,,120.0,Stable,0,New
CPD-1876,external_test,,59.28,Stable,0,New
CPD-1877,train,3,120.0,Stable,0,New
CPD-1878,train,1,104.62,Stable,0,New
CPD-1883,internal_test,,96.06,Stable,0,New
CPD-1884,train,2,120.0,Stable,0,New
CPD-1885,train,0,101.6,Stable,0,New
CPD-1887,train,0,120.0,Stable,0,New
CPD-1889,train,1,120.0,Stable,0,New
CPD-1890,train,4,120.0,Stable,0,New
CPD-1894,train,1,120.0,Stable,0,New
CPD-1895,train,1,120.0,Stable,0,New
CPD-1898,external_test,,120.0,Stable,0,New
CPD-1900,train,3,40.51,Stable,0,New
CPD-1902,train,0,35.63349958,Stable,0,New
CPD-1905,train,2,120.0,Stable,0,New
CPD-1906,train,4,120.0,Stable,0,New
CPD-1907,train,3,30.95,Stable,0,New
CPD-1909,train,4,120.0,Stable,0,New
CPD-1911,train,4,120.0,Stable,0,New
CPD-1912,train,4,120.0,Stable,0,New
CPD-1916,train,1,120.0,Stable,0,New
CPD-1918,train,4,120.0,Stable,0,New
CPD-1919,internal_test,,120.0,Stable,0,New
CPD-1920,train,0,120.0,Stable,0,New
CPD-1922,train,3,120.0,Stable,0,New
CPD-1924,train,4,120.0,Stable,0,New
CPD-1925,train,4,58.31,Stable,0,New
CPD-1928,external_test,,90.35,Stable,0,New
CPD-1929,train,4,120.0,Stable,0,New
CPD-1931,train,1,120.0,Stable,0,New
CPD-1932,train,4,120.0,Stable,0,New
CPD-1935,train,4,120.0,Stable,0,New
CPD-1938,train,3,54.19,Stable,0,New
CPD-1939,train,2,120.0,Stable,0,New
CPD-1942,train,0,120.0,Stable,0,New
CPD-1947,internal_test,,120.0,Stable,0,New
CPD-1954,internal_test,,120.0,Stable,0,New
CPD-1958,train,2,54.02061625,Stable,0,New
CPD-1959,train,2,120.0,Stable,0,New
CPD-1961,internal_test,,98.88,Stable,0,New
CPD-1962,internal_test,,120.0,Stable,0,New
CPD-1964,train,0,120.0,Stable,0,New
CPD-1965,train,2,120.0,Stable,0,New
CPD-1966,train,0,120.0,Stable,0,New
CPD-1967,train,3,70.11184059,Stable,0,New
CPD-1968,train,0,120.0,Stable,0,New
CPD-1969,train,3,120.0,Stable,0,New
CPD-1970,train,0,120.0,Stable,0,New
CPD-1971,internal_test,,120.0,Stable,0,New
CPD-1972,train,4,14.12,Unstable,1,New
CPD-1973,external_test,,120.0,Stable,0,New
CPD-1975,train,4,120.0,Stable,0,New
CPD-1978,train,1,120.0,Stable,0,New
CPD-1983,train,3,120.0,Stable,0,New
CPD-1989,train,1,76.73,Stable,0,New
CPD-1993,train,3,120.0,Stable,0,New
CPD-1999,train,3,120.0,Stable,0,New
CPD-2000,train,1,120.0,Stable,0,New
CPD-2002,train,1,120.0,Stable,0,New
CPD-2003,train,4,85.87,Stable,0,New
CPD-2005,external_test,,87.31333295,Stable,0,New
CPD-2006,train,1,120.0,Stable,0,New
CPD-2010,train,1,120.0,Stable,0,New
CPD-2014,train,1,120.0,Stable,0,New
CPD-2015,train,2,120.0,Stable,0,New
CPD-2018,train,0,120.0,Stable,0,New
CPD-2021,train,4,120.0,Stable,0,New
CPD-2022,train,2,65.4679146,Stable,0,New
CPD-2024,internal_test,,120.0,Stable,0,New
CPD-2025,internal_test,,120.0,Stable,0,New
CPD-2026,train,0,115.39,Stable,0,New
CPD-2027,external_test,,120.0,Stable,0,New
CPD-2030,train,4,120.0,Stable,0,New
CPD-2033,train,1,74.49400953,Stable,0,New
CPD-2041,external_test,,120.0,Stable,0,New
CPD-2042,train,3,120.0,Stable,0,New
CPD-2043,train,0,120.0,Stable,0,New
CPD-2048,internal_test,,120.0,Stable,0,New
CPD-2050,train,3,120.0,Stable,0,New
CPD-2051,train,4,108.49,Stable,0,New
CPD-2054,train,1,120.0,Stable,0,New
CPD-2064,train,0,120.0,Stable,0,New
CPD-2066,train,3,120.0,Stable,0,New
CPD-2067,train,0,120.0,Stable,0,New
CPD-2068,train,0,120.0,Stable,0,New
CPD-2071,train,2,120.0,Stable,0,New
CPD-2073,internal_test,,120.0,Stable,0,New
CPD-2074,train,2,104.83,Stable,0,New
CPD-2078,external_test,,120.0,Stable,0,New
CPD-2083,train,4,120.0,Stable,0,New
CPD-2084,train,2,97.06,Stable,0,New
CPD-2085,train,4,105.9,Stable,0,New
CPD-2086,internal_test,,120.0,Stable,0,New
CPD-2091,train,3,94.10055781,Stable,0,New
CPD-2094,train,0,120.0,Stable,0,New
CPD-2095,train,4,94.09,Stable,0,New
CPD-2098,external_test,,62.96656177,Stable,0,New
CPD-2100,train,0,120.0,Stable,0,New
CPD-2102,internal_test,,120.0,Stable,0,New
CPD-2111,train,0,120.0,Stable,0,New
CPD-2115,train,1,87.39120478,Stable,0,New
CPD-2117,internal_test,,41.26,Stable,0,New
CPD-2121,train,3,120.0,Stable,0,New
CPD-2122,train,0,106.75,Stable,0,New
CPD-2129,train,0,120.0,Stable,0,New
CPD-2130,internal_test,,120.0,Stable,0,New
CPD-2132,train,0,120.0,Stable,0,New
CPD-2135,train,2,120.0,Stable,0,New
CPD-2138,train,2,120.0,Stable,0,New
CPD-2144,external_test,,120.0,Stable,0,New
CPD-2154,internal_test,,120.0,Stable,0,New
CPD-2156,train,1,120.0,Stable,0,New
CPD-2159,train,3,79.97,Stable,0,New
CPD-2167,train,2,120.0,Stable,0,New
CPD-2170,train,3,120.0,Stable,0,New
CPD-2171,train,0,120.0,Stable,0,New
CPD-2172,external_test,,87.98,Stable,0,New
CPD-2174,train,1,120.0,Stable,0,New
CPD-2178,train,2,80.38,Stable,0,New
CPD-2180,train,4,120.0,Stable,0,New
CPD-2191,train,2,120.0,Stable,0,New
CPD-2193,train,3,120.0,Stable,0,New
CPD-2194,train,1,120.0,Stable,0,New
CPD-2197,internal_test,,120.0,Stable,0,New
CPD-2198,train,2,120.0,Stable,0,New
CPD-2200,train,0,5.28,Unstable,1,New
CPD-2204,train,3,28.66,Unstable,1,New
CPD-2208,train,3,92.52,Stable,0,New
CPD-2209,train,1,120.0,Stable,0,New
CPD-2212,train,1,19.17515675,Unstable,1,New
CPD-2213,train,1,94.29,Stable,0,New
CPD-2217,train,0,120.0,Stable,0,New
CPD-2237,train,0,120.0,Stable,0,New
CPD-2239,train,2,120.0,Stable,0,New
CPD-2243,train,1,51.95015671,Stable,0,New
CPD-2246,train,0,120.0,Stable,0,New
CPD-2247,train,3,52.92,Stable,0,New
CPD-2249,train,1,120.0,Stable,0,New
CPD-2252,train,2,120.0,Stable,0,New
CPD-2255,train,1,120.0,Stable,0,New
CPD-2257,train,1,120.0,Stable,0,New
CPD-2258,train,3,120.0,Stable,0,New
CPD-2262,train,1,115.54,Stable,0,New
CPD-2263,external_test,,120.0,Stable,0,New
CPD-2265,train,1,120.0,Stable,0,New
CPD-2266,train,0,8.12,Unstable,1,New
CPD-2267,train,3,120.0,Stable,0,New
CPD-2268,train,4,120.0,Stable,0,New
CPD-2269,train,2,86.67,Stable,0,New
CPD-2276,train,4,120.0,Stable,0,New
CPD-2277,train,4,97.47,Stable,0,New
CPD-2283,train,1,120.0,Stable,0,New
CPD-2285,external_test,,120.0,Stable,0,New
CPD-2288,train,2,120.0,Stable,0,New
CPD-2289,train,4,120.0,Stable,0,New
CPD-2291,train,0,120.0,Stable,0,New
CPD-2298,internal_test,,120.0,Stable,0,New
CPD-2299,train,4,120.0,Stable,0,New
CPD-2300,internal_test,,120.0,Stable,0,New
CPD-2305,internal_test,,119.87,Stable,0,New
CPD-2306,external_test,,59.12529011,Stable,0,New
CPD-2307,train,3,120.0,Stable,0,New
CPD-2309,train,2,120.0,Stable,0,New
CPD-2311,internal_test,,40.18,Stable,0,New
CPD-2313,train,1,120.0,Stable,0,New
CPD-2318,train,1,120.0,Stable,0,New
CPD-2322,train,2,120.0,Stable,0,New
CPD-2325,external_test,,120.0,Stable,0,New
CPD-2327,internal_test,,83.24,Stable,0,New
CPD-2329,train,3,120.0,Stable,0,New
CPD-2331,train,1,36.53,Stable,0,New
CPD-2332,internal_test,,120.0,Stable,0,New
CPD-2334,train,3,120.0,Stable,0,New
CPD-2336,train,0,120.0,Stable,0,New
CPD-2339,train,4,120.0,Stable,0,New
CPD-2343,train,1,120.0,Stable,0,New
CPD-2346,train,1,120.0,Stable,0,New
CPD-2347,train,2,120.0,Stable,0,New
CPD-2348,internal_test,,120.0,Stable,0,New
CPD-2354,train,4,120.0,Stable,0,New
CPD-2356,train,1,81.72,Stable,0,New
CPD-2357,external_test,,120.0,Stable,0,New
CPD-2361,train,2,120.0,Stable,0,New
CPD-2362,train,1,120.0,Stable,0,New
CPD-2376,train,0,120.0,Stable,0,New
CPD-2378,train,2,120.0,Stable,0,New
CPD-2382,train,1,120.0,Stable,0,New
CPD-2384,train,3,120.0,Stable,0,New
CPD-2385,train,4,46.17,Stable,0,New
CPD-2390,train,1,120.0,Stable,0,New
CPD-2392,train,2,92.91,Stable,0,New
CPD-2399,train,3,106.65,Stable,0,New
CPD-2402,train,1,120.0,Stable,0,New
CPD-2403,external_test,,62.22,Stable,0,New
CPD-2410,train,0,120.0,Stable,0,New
CPD-2411,internal_test,,120.0,Stable,0,New
CPD-2414,train,0,120.0,Stable,0,New
CPD-2416,train,0,120.0,Stable,0,New
CPD-2417,train,3,120.0,Stable,0,New
CPD-2418,train,3,102.0,Stable,0,New
CPD-2420,train,3,120.0,Stable,0,New
CPD-2421,train,2,86.94,Stable,0,New
CPD-2423,internal_test,,120.0,Stable,0,New
CPD-2425,train,3,120.0,Stable,0,New
CPD-2426,internal_test,,120.0,Stable,0,New
CPD-2427,external_test,,82.32759457,Stable,0,New
CPD-2428,train,0,90.69463448,Stable,0,New
CPD-2429,train,4,120.0,Stable,0,New
CPD-2430,train,3,78.73,Stable,0,New
CPD-2431,train,1,120.0,Stable,0,New
CPD-2436,train,4,120.0,Stable,0,New
CPD-2440,train,1,120.0,Stable,0,New
CPD-2441,external_test,,120.0,Stable,0,New
CPD-2443,external_test,,86.94930836,Stable,0,New
CPD-2445,train,3,120.0,Stable,0,New
CPD-2449,train,0,120.0,Stable,0,New
CPD-2450,train,1,26.94,Unstable,1,New
CPD-2453,train,4,120.0,Stable,0,New
CPD-2454,train,0,120.0,Stable,0,New
CPD-2456,external_test,,120.0,Stable,0,New
CPD-2458,train,1,91.03,Stable,0,New
CPD-2459,train,1,120.0,Stable,0,New
CPD-2462,train,2,120.0,Stable,0,New
CPD-2465,internal_test,,79.79,Stable,0,New
CPD-2466,train,2,3.754178873,Unstable,1,New
CPD-2468,train,2,120.0,Stable,0,New
CPD-2469,internal_test,,120.0,Stable,0,New
CPD-2470,train,3,120.0,Stable,0,New
CPD-2474,train,3,120.0,Stable,0,New
CPD-2477,train,3,120.0,Stable,0,New
CPD-2480,train,3,120.0,Stable,0,New
CPD-2481,train,3,47.21,Stable,0,New
CPD-2484,train,3,96.01,Stable,0,New
CPD-2488,internal_test,,120.0,Stable,0,New
CPD-2489,internal_test,,120.0,Stable,0,New
CPD-2490,external_test,,67.99,Stable,0,New
CPD-2492,train,0,98.55,Stable,0,New
CPD-2494,train,1,120.0,Stable,0,New
CPD-2495,external_test,,120.0,Stable,0,New
CPD-2496,train,2,120.0,Stable,0,New
CPD-2499,train,4,64.89,Stable,0,New
CPD-2500,train,0,120.0,Stable,0,New
CPD-2502,train,2,109.49,Stable,0,New
CPD-2506,train,4,90.85,Stable,0,New
CPD-2511,train,2,120.0,Stable,0,New
CPD-2512,train,1,111.6162841,Stable,0,New
CPD-2513,train,1,120.0,Stable,0,New
CPD-2516,train,2,120.0,Stable,0,New
CPD-2517,train,1,88.06712727,Stable,0,New
CPD-2519,train,1,120.0,Stable,0,New
CPD-2519,train,1,120.0,Stable,0,New
CPD-2523,train,2,106.017185,Stable,0,New
CPD-2532,train,1,79.38696329,Stable,0,New
CPD-2534,train,2,120.0,Stable,0,New
CPD-2538,train,4,120.0,Stable,0,New
CPD-2539,internal_test,,120.0,Stable,0,New
CPD-2541,train,3,51.9,Stable,0,New
CPD-2544,train,3,21.97,Unstable,1,New
CPD-2545,train,0,120.0,Stable,0,New
CPD-2552,train,1,120.0,Stable,0,New
CPD-2554,train,4,116.64,Stable,0,New
CPD-2558,train,2,120.0,Stable,0,New
CPD-2559,train,2,110.924624,Stable,0,New
CPD-2560,train,2,120.0,Stable,0,New
CPD-2562,train,3,120.0,Stable,0,New
CPD-2564,train,1,47.32,Stable,0,New
CPD-2571,train,3,120.0,Stable,0,New
CPD-2576,train,4,101.11,Stable,0,New
CPD-2579,train,2,120.0,Stable,0,New
CPD-2581,external_test,,84.5302541,Stable,0,New
CPD-2582,train,2,120.0,Stable,0,New
CPD-2585,train,0,120.0,Stable,0,New
CPD-2587,internal_test,,120.0,Stable,0,New
CPD-2589,train,4,70.51132744,Stable,0,New
CPD-2591,train,3,120.0,Stable,0,New
CPD-2594,train,1,107.52,Stable,0,New
CPD-2596,external_test,,1.846862314,Unstable,1,New
CPD-2599,train,2,120.0,Stable,0,New
CPD-2601,external_test,,120.0,Stable,0,New
CPD-2602,external_test,,112.22,Stable,0,New
CPD-2603,train,1,120.0,Stable,0,New
CPD-2604,internal_test,,45.68,Stable,0,New
CPD-2607,train,3,120.0,Stable,0,New
CPD-2608,train,0,120.0,Stable,0,New
CPD-2609,external_test,,120.0,Stable,0,New
CPD-2613,train,3,65.05,Stable,0,New
CPD-2614,train,1,54.28,Stable,0,New
CPD-2615,train,3,120.0,Stable,0,New
CPD-2618,train,3,120.0,Stable,0,New
CPD-2620,train,2,120.0,Stable,0,New
CPD-2621,train,4,120.0,Stable,0,New
CPD-2623,train,2,120.0,Stable,0,New
CPD-2624,train,4,120.0,Stable,0,New
CPD-2625,train,1,120.0,Stable,0,New
CPD-2631,train,1,120.0,Stable,0,New
CPD-2638,train,0,120.0,Stable,0,New
CPD-2639,train,3,120.0,Stable,0,New
CPD-2640,train,4,120.0,Stable,0,New
CPD-2644,train,4,65.03,Stable,0,New
CPD-2645,train,2,108.57,Stable,0,New
CPD-2646,train,0,66.59,Stable,0,New
CPD-2647,train,2,120.0,Stable,0,New
CPD-2648,internal_test,,120.0,Stable,0,New
CPD-2649,external_test,,28.29,Unstable,1,New
CPD-2650,train,0,120.0,Stable,0,New
CPD-2651,train,1,7.83,Unstable,1,New
CPD-2652,train,4,120.0,Stable,0,New
CPD-2657,internal_test,,120.0,Stable,0,New
CPD-2659,train,3,3.48,Unstable,1,New
CPD-2660,train,2,1.808353069,Unstable,1,New
CPD-2661,train,3,120.0,Stable,0,New
CPD-2662,train,1,28.79,Unstable,1,New
CPD-2667,train,2,120.0,Stable,0,New
CPD-2669,train,1,116.66,Stable,0,New
CPD-2670,train,3,120.0,Stable,0,New
CPD-2672,train,4,94.37530467,Stable,0,New
CPD-2675,external_test,,46.59,Stable,0,New
CPD-2676,train,4,64.10983837,Stable,0,New
CPD-2677,train,4,120.0,Stable,0,New
CPD-2678,train,0,120.0,Stable,0,New
CPD-2679,train,0,120.0,Stable,0,New
CPD-2682,train,2,120.0,Stable,0,New
CPD-2686,train,0,120.0,Stable,0,New
CPD-2691,train,0,120.0,Stable,0,New
CPD-2692,train,1,106.05,Stable,0,New
CPD-2693,internal_test,,94.05,Stable,0,New
CPD-2699,train,4,120.0,Stable,0,New
CPD-2704,train,4,72.67,Stable,0,New
CPD-2707,train,0,120.0,Stable,0,New
CPD-2708,internal_test,,120.0,Stable,0,New
CPD-2716,train,1,120.0,Stable,0,New
CPD-2720,external_test,,120.0,Stable,0,New
CPD-2723,train,0,52.63,Stable,0,New
CPD-2726,train,4,120.0,Stable,0,New
CPD-2728,train,1,120.0,Stable,0,New
CPD-2729,train,4,120.0,Stable,0,New
CPD-2731,train,3,48.37,Stable,0,New
CPD-2734,train,4,100.4,Stable,0,New
CPD-2737,train,4,120.0,Stable,0,New
CPD-2738,train,4,120.0,Stable,0,New
CPD-2740,train,2,86.38478316,Stable,0,New
CPD-2751,train,3,120.0,Stable,0,New
CPD-2753,train,1,120.0,Stable,0,New
CPD-2754,external_test,,120.0,Stable,0,New
CPD-2755,train,1,105.8256035,Stable,0,New
CPD-2762,internal_test,,120.0,Stable,0,New
CPD-2765,train,1,120.0,Stable,0,New
CPD-2768,train,1,52.71,Stable,0,New
CPD-2769,train,4,120.0,Stable,0,New
CPD-2771,external_test,,120.0,Stable,0,New
CPD-2773,train,0,120.0,Stable,0,New
CPD-2774,train,4,101.8296027,Stable,0,New
CPD-2778,train,3,10.42,Unstable,1,New
CPD-2779,train,3,120.0,Stable,0,New
CPD-2780,train,2,120.0,Stable,0,New
CPD-2782,train,0,1.690296297,Unstable,1,New
CPD-2784,train,2,120.0,Stable,0,New
CPD-2785,internal_test,,100.73,Stable,0,New
CPD-2790,train,1,120.0,Stable,0,New
CPD-2791,train,0,120.0,Stable,0,New
CPD-2792,train,3,120.0,Stable,0,New
CPD-2798,train,1,98.797482,Stable,0,New
CPD-2802,train,1,120.0,Stable,0,New
CPD-2803,train,1,120.0,Stable,0,New
CPD-2804,train,3,120.0,Stable,0,New
CPD-2807,train,3,120.0,Stable,0,New
CPD-2808,train,2,120.0,Stable,0,New
CPD-2809,train,1,120.0,Stable,0,New
CPD-2812,train,1,120.0,Stable,0,New
CPD-2817,train,0,120.0,Stable,0,New
CPD-2819,train,1,120.0,Stable,0,New
CPD-2820,external_test,,64.95,Stable,0,New
CPD-2821,train,3,88.35,Stable,0,New
CPD-2822,train,0,120.0,Stable,0,New
CPD-2825,train,4,120.0,Stable,0,New
CPD-2828,train,3,80.12,Stable,0,New
CPD-2830,train,4,120.0,Stable,0,New
CPD-2831,train,0,120.0,Stable,0,New
CPD-2832,external_test,,105.75,Stable,0,New
CPD-2836,external_test,,120.0,Stable,0,New
CPD-2837,train,4,120.0,Stable,0,New
CPD-2838,train,3,120.0,Stable,0,New
CPD-2842,train,4,39.34556,Stable,0,New
CPD-2843,train,3,63.46,Stable,0,New
CPD-2844,train,4,120.0,Stable,0,New
CPD-2848,train,2,120.0,Stable,0,New
CPD-2849,train,3,108.67,Stable,0,New
CPD-2854,train,2,87.84,Stable,0,New
CPD-2861,train,0,120.0,Stable,0,New
CPD-2864,external_test,,69.09,Stable,0,New
CPD-2865,external_test,,120.0,Stable,0,New
CPD-2866,train,2,113.76,Stable,0,New
CPD-2867,train,2,120.0,Stable,0,New
CPD-2873,train,4,120.0,Stable,0,New
CPD-2874,train,4,112.42,Stable,0,New
CPD-2877,train,4,120.0,Stable,0,New
CPD-2879,train,2,96.6,Stable,0,New
CPD-2882,external_test,,120.0,Stable,0,New
CPD-2885,train,4,120.0,Stable,0,New
CPD-2889,internal_test,,76.17,Stable,0,New
CPD-2892,external_test,,120.0,Stable,0,New
CPD-2893,train,0,104.68,Stable,0,New
CPD-2896,train,1,120.0,Stable,0,New
CPD-2898,train,2,43.01,Stable,0,New
CPD-2899,train,1,120.0,Stable,0,New
CPD-2900,train,4,77.28008916,Stable,0,New
CPD-2901,train,1,27.03,Unstable,1,New
CPD-2903,external_test,,95.98,Stable,0,New
CPD-2905,train,2,120.0,Stable,0,New
CPD-2907,train,0,107.31,Stable,0,New
CPD-2908,train,1,120.0,Stable,0,New
CPD-2909,train,2,120.0,Stable,0,New
CPD-2912,train,0,120.0,Stable,0,New
CPD-2913,train,0,104.64,Stable,0,New
CPD-2916,train,2,120.0,Stable,0,New
CPD-2917,train,3,120.0,Stable,0,New
CPD-2919,train,1,79.69,Stable,0,New
CPD-2932,train,3,120.0,Stable,0,New
CPD-2934,train,3,120.0,Stable,0,New
CPD-2936,external_test,,120.0,Stable,0,New
CPD-2940,train,1,120.0,Stable,0,New
CPD-2942,train,1,120.0,Stable,0,New
CPD-2943,internal_test,,97.1,Stable,0,New
CPD-2947,train,2,120.0,Stable,0,New
CPD-2948,train,3,120.0,Stable,0,New
CPD-2950,train,4,120.0,Stable,0,New
CPD-2951,external_test,,110.71,Stable,0,New
CPD-2954,train,4,120.0,Stable,0,New
CPD-2956,train,0,120.0,Stable,0,New
CPD-2959,train,2,85.74145229,Stable,0,New
CPD-2963,train,3,120.0,Stable,0,New
CPD-2964,train,2,120.0,Stable,0,New
CPD-2965,train,2,76.18,Stable,0,New
CPD-2969,train,1,120.0,Stable,0,New
CPD-2971,train,3,100.07,Stable,0,New
CPD-2974,train,0,120.0,Stable,0,New
CPD-2975,train,2,120.0,Stable,0,New
CPD-2983,train,3,120.0,Stable,0,New
CPD-2984,train,4,120.0,Stable,0,New
CPD-2985,train,3,56.11,Stable,0,New
CPD-2986,train,3,120.0,Stable,0,New
CPD-2988,train,1,120.0,Stable,0,New
CPD-2990,train,2,102.53,Stable,0,New
CPD-2992,train,0,120.0,Stable,0,New
CPD-2993,internal_test,,111.75,Stable,0,New
CPD-2997,train,4,120.0,Stable,0,New
CPD-2998,train,4,40.53,Stable,0,New
CPD-3001,train,1,120.0,Stable,0,New
CPD-3002,train,2,120.0,Stable,0,New
CPD-3005,train,2,120.0,Stable,0,New
CPD-3006,train,4,120.0,Stable,0,New
CPD-3007,internal_test,,37.45697767,Stable,0,New
CPD-3009,train,2,117.44,Stable,0,New
CPD-3013,train,2,120.0,Stable,0,New
CPD-3015,train,4,72.71417075,Stable,0,New
CPD-3018,train,4,120.0,Stable,0,New
CPD-3020,internal_test,,120.0,Stable,0,New
CPD-3021,internal_test,,120.0,Stable,0,New
CPD-3022,train,2,1.760787672,Unstable,1,New
CPD-3024,train,4,120.0,Stable,0,New
CPD-3025,train,3,120.0,Stable,0,New
CPD-3027,train,1,120.0,Stable,0,New
CPD-3029,train,4,95.67376814,Stable,0,New
CPD-3031,train,2,6.56,Unstable,1,New
CPD-3038,internal_test,,120.0,Stable,0,New
CPD-3039,train,0,88.46,Stable,0,New
CPD-3041,train,3,120.0,Stable,0,New
CPD-3042,train,2,120.0,Stable,0,New
CPD-3044,external_test,,98.01,Stable,0,New
CPD-3046,train,3,120.0,Stable,0,New
CPD-3050,train,1,120.0,Stable,0,New
CPD-3051,train,2,120.0,Stable,0,New
